"","site","site_name","flow_age_my","specimen_code","collection_code","tree","tray","date_collected","class","order","family","species_code","genus","species","trophic","origin","stage","lengthmm","abundance","ind_biom"
"16273","VO","Kīlauea",3e-04,"1133-003","VO9708-3",8,3,"10/8/97","Insecta","Homoptera","Cicadellidae","nesosha1","Nesophrosyne","sp_HA1","H","endemic","immature",1,1,0.0067
"16274","VO","Kīlauea",3e-04,"1135-001","VO9708-4",8,4,"10/8/97","Insecta","Coleoptera","Carabidae","blachawa","Blackburnia","hawaiiensis","P","endemic","adult",NA,1,4.228
"16275","VO","Kīlauea",3e-04,"1136-001","VO9708-4",8,4,"10/8/97","Insecta","Hymenoptera","Ichneumonidae","spolflav","Spolas","flavifrons","P","endemic","adult",6,1,0.9938
"16276","VO","Kīlauea",3e-04,"1136-002","VO9708-4",8,4,"10/8/97","Insecta","Hymenoptera","Dryinidae","dicoperk","Dicondylus","perkinsi","P","endemic","adult",3,1,0.1905
"16277","VO","Kīlauea",3e-04,"1136-003","VO9708-4",8,4,"10/8/97","Insecta","Hymenoptera","Bethylidae","sierspuY","Sierola","sp_Y","P","endemic","adult",2,1,0.0725
"16278","VO","Kīlauea",3e-04,"1136-004","VO9708-4",8,4,"10/8/97","Insecta","Hymenoptera","Encyrtidae","micrflav","Microterys","flavus","P","adventive","adult",1,1,0.0139
"16279","VO","Kīlauea",3e-04,"1136-005","VO9708-4",8,4,"10/8/97","Insecta","Hymenoptera","Mymaridae","polypyro","Polynema","pyrophila","P","endemic","adult",1,1,0.0139
"16280","VO","Kīlauea",3e-04,"1136-006","VO9708-4",8,4,"10/8/97","Insecta","Hymenoptera","Pteromalidae","toxenubi","Toxeuma","nubilipennis","P","endemic","adult",1,1,0.0139
"16281","VO","Kīlauea",3e-04,"1136-007","VO9708-4",8,4,"10/8/97","Insecta","Hymenoptera","Encyrtidae","anagnigr","Anagyrus","?nigricans","P","endemic","adult",1,1,0.0139
"16282","VO","Kīlauea",3e-04,"1136-008","VO9708-4",8,4,"10/8/97","Insecta","Hymenoptera","Pteromalidae","cyrtfusc","Cyrtogaster","fuscitarsis","P","adventive","adult",1,1,0.0139
"16283","VO","Kīlauea",3e-04,"1136-009","VO9708-4",8,4,"10/8/97","Insecta","Hymenoptera","Bethylidae","sierspuN","Sierola","sp_N","P","endemic","adult",2,1,0.0725
"16284","VO","Kīlauea",3e-04,"1137-001","VO9708-4",8,4,"10/8/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"16285","VO","Kīlauea",3e-04,"1137-001","VO9708-4",8,4,"10/8/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"16286","VO","Kīlauea",3e-04,"1137-001","VO9708-4",8,4,"10/8/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"16287","VO","Kīlauea",3e-04,"1137-001","VO9708-4",8,4,"10/8/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"16288","VO","Kīlauea",3e-04,"1138-001","VO9708-4",8,4,"10/8/97","Insecta","Coleoptera","Nitidulidae","eupestri","Eupetinus","striatus","D","endemic","adult",NA,1,0.3845
"16289","VO","Kīlauea",3e-04,"1138-002","VO9708-4",8,4,"10/8/97","Insecta","Coleoptera","Nitidulidae","eupestri","Eupetinus","striatus","D","endemic","adult",NA,1,0.3845
"16290","VO","Kīlauea",3e-04,"1139-001","VO9708-4",8,4,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult",9,1,7.0954
"16291","VO","Kīlauea",3e-04,"1139-001","VO9708-4",8,4,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult",9,1,7.0954
"16292","VO","Kīlauea",3e-04,"1139-001","VO9708-4",8,4,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult",9,1,7.0954
"16293","VO","Kīlauea",3e-04,"1139-001","VO9708-4",8,4,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult",9,1,7.0954
"16294","VO","Kīlauea",3e-04,"1139-002","VO9708-4",8,4,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult",8,1,5.1504
"16295","VO","Kīlauea",3e-04,"1139-002","VO9708-4",8,4,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult",8,1,5.1504
"16296","VO","Kīlauea",3e-04,"1139-002","VO9708-4",8,4,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult",8,1,5.1504
"16297","VO","Kīlauea",3e-04,"1139-003","VO9708-4",8,4,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","immature",7,1,3.5818
"16298","VO","Kīlauea",3e-04,"1139-004","VO9708-4",8,4,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","immature",5,1,1.4343
"16299","VO","Kīlauea",3e-04,"1139-005","VO9708-4",8,4,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","immature",2,1,0.1186
"16300","VO","Kīlauea",3e-04,"1140-001","VO9708-4",8,4,"10/8/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.091
"16301","VO","Kīlauea",3e-04,"1140-001","VO9708-4",8,4,"10/8/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.091
"16302","VO","Kīlauea",3e-04,"1140-002","VO9708-4",8,4,"10/8/97","Insecta","Diptera","Dolichopodidae","campmodi","Campsicnemus","modicus","P","endemic","adult",2,1,0.091
"16303","VO","Kīlauea",3e-04,"1140-003","VO9708-4",8,4,"10/8/97","Insecta","Diptera","Dolichopodidae","eurymacu","Eurynogaster","maculata","P","endemic","adult",3,1,0.2584
"16304","VO","Kīlauea",3e-04,"1140-004","VO9708-4",8,4,"10/8/97","Insecta","Diptera","Cecidomyiidae","cecigsu1","Cecidomyiinae_g","sp_1","D","endemic","adult",1,1,0.0153
"16305","VO","Kīlauea",3e-04,"1140-005","VO9708-4",8,4,"10/8/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"16306","VO","Kīlauea",3e-04,"1141-001","VO9708-4",8,4,"10/8/97","Arachnida","Araneae","Araneidae","aranemma","Araneus","emmae","P","endemic","immature",1,1,0.0433
"16307","VO","Kīlauea",3e-04,"1141-002","VO9708-4",8,4,"10/8/97","Arachnida","Araneae","Araneidae","aranemma","Araneus","emmae","P","endemic","immature",2,1,0.2523
"16308","VO","Kīlauea",3e-04,"1141-003","VO9708-4",8,4,"10/8/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","immature",3,1,0.5227
"16309","VO","Kīlauea",3e-04,"1141-004","VO9708-4",8,4,"10/8/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","immature",1,1,0.0433
"16310","VO","Kīlauea",3e-04,"1142-001","VO9708-4",8,4,"10/8/97","Insecta","Coleoptera","Staphylinidae","oligspu4","Oligota","sp_4","P","endemic","adult",1,1,0.0763
"16311","VO","Kīlauea",3e-04,"1142-002","VO9708-4",8,4,"10/8/97","Insecta","Coleoptera","Aglycyderidae","protspu2","Proterhinus","sp_2","D","endemic","adult",NA,1,0.369
"16312","VO","Kīlauea",3e-04,"1143-001","VO9708-4",8,4,"10/8/97","Insecta","Homoptera","Triozidae","triospu2","Trioza","sp_2","H","endemic","adult",2,1,0.0982
"16313","VO","Kīlauea",3e-04,"1145-001","VO9708-5",8,5,"10/8/97","Insecta","Collembola","Entomobryidae","entolaha","Entomobrya","laha","D","endemic","adult",2,1,0.0396
"16314","VO","Kīlauea",3e-04,"1146-001","VO9708-5",8,5,"10/8/97","Insecta","Diptera","Cecidomyiidae","contspu1","Contarinia","sp_1","T","adventive","adult",1,1,0.0153
"16315","VO","Kīlauea",3e-04,"1146-002","VO9708-5",8,5,"10/8/97","Insecta","Diptera","Pipunculidae","cephtimb","Cephalops","timberlakei","P","endemic","adult",4,1,0.5417
"16316","VO","Kīlauea",3e-04,"1146-003","VO9708-5",8,5,"10/8/97","Insecta","Diptera","Sciaridae","ctenhawa","Ctenosciara","hawaiiensis","D","endemic","adult",2,1,0.091
"16317","VO","Kīlauea",3e-04,"1147-001","VO9708-5",8,5,"10/8/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","immature",7,1,1.5501
"16318","VO","Kīlauea",3e-04,"1147-002","VO9708-5",8,5,"10/8/97","Insecta","Heteroptera","Miridae","saroadon","Sarona","adonias","H","endemic","immature",1,1,0.032
"16319","VO","Kīlauea",3e-04,"1148-001","VO9708-5",8,5,"10/8/97","Insecta","Hymenoptera","Scelionidae","baeupers","Baeus","persordidus","P","undetermined","adult",1,1,0.0139
"16320","VO","Kīlauea",3e-04,"1149-001","VO9708-5",8,5,"10/8/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","adult",6,1,2.7703
"16321","VO","Kīlauea",3e-04,"1149-002","VO9708-5",8,5,"10/8/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","immature",1,1,0.0433
"16322","VO","Kīlauea",3e-04,"1149-002","VO9708-5",8,5,"10/8/97","Arachnida","Araneae","Tetragnathidae","tetrquas","Tetragnatha","quasimodo","P","endemic","immature",1,1,0.0433
"16323","VO","Kīlauea",3e-04,"1150-001","VO9708-5",8,5,"10/8/97","Insecta","Thysanoptera","Phlaeothripidae","karnflav","Karnyothrips","flavipes","P","adventive","adult",2,1,0.0396
"16324","VO","Kīlauea",3e-04,"1151-001","VO9708-6",8,6,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult",9,1,7.0954
"16325","VO","Kīlauea",3e-04,"1151-001","VO9708-6",8,6,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult",9,1,7.0954
"16326","VO","Kīlauea",3e-04,"1151-002","VO9708-6",8,6,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult",8,1,5.1504
"16327","VO","Kīlauea",3e-04,"1151-002","VO9708-6",8,6,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult",8,1,5.1504
"16328","VO","Kīlauea",3e-04,"1151-002","VO9708-6",8,6,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult",8,1,5.1504
"16329","VO","Kīlauea",3e-04,"1151-002","VO9708-6",8,6,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult",8,1,5.1504
"16330","VO","Kīlauea",3e-04,"1151-002","VO9708-6",8,6,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult",8,1,5.1504
"16331","VO","Kīlauea",3e-04,"1151-002","VO9708-6",8,6,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","adult",8,1,5.1504
"16332","VO","Kīlauea",3e-04,"1151-003","VO9708-6",8,6,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","immature",6,1,2.3551
"16333","VO","Kīlauea",3e-04,"1151-004","VO9708-6",8,6,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","D","endemic","immature",7,1,3.5818
"16334","VO","Kīlauea",3e-04,"1152-001","VO9708-6",8,6,"10/8/97","Insecta","Homoptera","Triozidae","trioohia","Trioza","ohiacola","H","endemic","adult",2,1,0.0982
"16335","VO","Kīlauea",3e-04,"1152-002","VO9708-6",8,6,"10/8/97","Insecta","Homoptera","Triozidae","triospu2","Trioza","sp_2","H","endemic","adult",2,1,0.0982
"16336","VO","Kīlauea",3e-04,"1153-001","VO9708-6",8,6,"10/8/97","Insecta","Hymenoptera","Scelionidae","opisnsoa","Opisthacantha","sp_nr_oahuensis","P","endemic","adult",3,1,0.1905
"16337","VO","Kīlauea",3e-04,"1153-002","VO9708-6",8,6,"10/8/97","Insecta","Hymenoptera","Scelionidae","opisnigr","Opisthacantha","nigricornis","P","endemic","adult",2,1,0.0725
"16338","VO","Kīlauea",3e-04,"1153-003","VO9708-6",8,6,"10/8/97","Insecta","Hymenoptera","Mymaridae","polypyro","Polynema","pyrophila","P","endemic","adult",1,1,0.0139
"16339","VO","Kīlauea",3e-04,"1153-003","VO9708-6",8,6,"10/8/97","Insecta","Hymenoptera","Mymaridae","polypyro","Polynema","pyrophila","P","endemic","adult",1,1,0.0139
"16340","VO","Kīlauea",3e-04,"1153-004","VO9708-6",8,6,"10/8/97","Insecta","Hymenoptera","Bethylidae","sierspuY","Sierola","sp_Y","P","endemic","adult",2,1,0.0725
"16341","VO","Kīlauea",3e-04,"1153-005","VO9708-6",8,6,"10/8/97","Insecta","Hymenoptera","Encyrtidae","plaghosp","Plagiomeris","hospes","P","adventive","adult",1,1,0.0139
"16342","VO","Kīlauea",3e-04,"1153-005","VO9708-6",8,6,"10/8/97","Insecta","Hymenoptera","Encyrtidae","plaghosp","Plagiomeris","hospes","P","adventive","adult",1,1,0.0139
"16343","VO","Kīlauea",3e-04,"1153-006","VO9708-6",8,6,"10/8/97","Insecta","Hymenoptera","Encyrtidae","anagnigr","Anagyrus","?nigricans","P","endemic","adult",1,1,0.0139
"16344","VO","Kīlauea",3e-04,"1153-007","VO9708-6",8,6,"10/8/97","Insecta","Hymenoptera","Eulophidae","pauaswez","Pauahiana","swezeyi","P","endemic","adult",1,1,0.0139
"16345","VO","Kīlauea",3e-04,"1153-007","VO9708-6",8,6,"10/8/97","Insecta","Hymenoptera","Eulophidae","pauaswez","Pauahiana","swezeyi","P","endemic","adult",1,1,0.0139
"16346","VO","Kīlauea",3e-04,"1153-007","VO9708-6",8,6,"10/8/97","Insecta","Hymenoptera","Eulophidae","pauaswez","Pauahiana","swezeyi","P","endemic","adult",1,1,0.0139
"16347","VO","Kīlauea",3e-04,"1153-008","VO9708-6",8,6,"10/8/97","Insecta","Hymenoptera","Eupelmidae","eupemsu2","Eupelmus","sp_2","T","endemic","adult",1,1,0.0139
"16348","VO","Kīlauea",3e-04,"1153-009","VO9708-6",8,6,"10/8/97","Insecta","Hymenoptera","Eupelmidae","eupeaxes","Eupelmus","axestias","P","endemic","adult",2,1,0.0725
"16349","VO","Kīlauea",3e-04,"1153-010","VO9708-6",8,6,"10/8/97","Insecta","Hymenoptera","Eulophidae","eudemeta","Euderus","metallicus","P","adventive","adult",4,1,0.3782
"16350","VO","Kīlauea",3e-04,"1153-011","VO9708-6",8,6,"10/8/97","Insecta","Hymenoptera","Scelionidae","opisnigr","Opisthacantha","nigricornis","P","endemic","adult",2,1,0.0725
"16351","VO","Kīlauea",3e-04,"1154-001","VO9708-6",8,6,"10/8/97","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","H","endemic","adult",4,1,0.6562
"16352","VO","Kīlauea",3e-04,"1154-002","VO9708-6",8,6,"10/8/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","adult",8,1,2.2376
"16353","VO","Kīlauea",3e-04,"1154-003","VO9708-6",8,6,"10/8/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","immature",5,1,0.6147
"16354","VO","Kīlauea",3e-04,"1154-004","VO9708-6",8,6,"10/8/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","immature",3,1,0.1509
"16355","VO","Kīlauea",3e-04,"1154-004","VO9708-6",8,6,"10/8/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","immature",3,1,0.1509
"16356","VO","Kīlauea",3e-04,"1154-004","VO9708-6",8,6,"10/8/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","immature",3,1,0.1509
"16357","VO","Kīlauea",3e-04,"1154-005","VO9708-6",8,6,"10/8/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","P","endemic","immature",2,1,0.0495
"16358","VO","Kīlauea",3e-04,"1155-001","VO9708-6",8,6,"10/8/97","Insecta","Diptera","Dolichopodidae","campmodi","Campsicnemus","modicus","P","endemic","adult",2,1,0.091
"16359","VO","Kīlauea",3e-04,"1155-002","VO9708-6",8,6,"10/8/97","Insecta","Diptera","Dolichopodidae","campmodi","Campsicnemus","modicus","P","endemic","adult",2,1,0.091
"16360","VO","Kīlauea",3e-04,"1155-003","VO9708-6",8,6,"10/8/97","Insecta","Diptera","Dolichopodidae","eurymacu","Eurynogaster","maculata","P","endemic","adult",3,1,0.2584
"16361","VO","Kīlauea",3e-04,"1155-003","VO9708-6",8,6,"10/8/97","Insecta","Diptera","Dolichopodidae","eurymacu","Eurynogaster","maculata","P","endemic","adult",3,1,0.2584
"16362","VO","Kīlauea",3e-04,"1155-003","VO9708-6",8,6,"10/8/97","Insecta","Diptera","Dolichopodidae","eurymacu","Eurynogaster","maculata","P","endemic","adult",3,1,0.2584
"16363","VO","Kīlauea",3e-04,"1155-003","VO9708-6",8,6,"10/8/97","Insecta","Diptera","Dolichopodidae","eurymacu","Eurynogaster","maculata","P","endemic","adult",3,1,0.2584
"16364","VO","Kīlauea",3e-04,"1155-004","VO9708-6",8,6,"10/8/97","Insecta","Diptera","Drosophilidae","scapseto","Scaptomyza","setosiscutellum","P","endemic","adult",2,1,0.091
"16365","VO","Kīlauea",3e-04,"1156-001","VO9708-6",8,6,"10/8/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","adult",2,1,0.0396
"16366","VO","Kīlauea",3e-04,"1156-002","VO9708-6",8,6,"10/8/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.0056
"16367","VO","Kīlauea",3e-04,"1156-002","VO9708-6",8,6,"10/8/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.0056
"16368","VO","Kīlauea",3e-04,"1156-002","VO9708-6",8,6,"10/8/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","D","adventive","immature",1,1,0.0056
"16369","VO","Kīlauea",3e-04,"1156-003","VO9708-6",8,6,"10/8/97","Insecta","Collembola","Entomobryidae","tomomino","Tomocerus","minor","D","adventive","adult",2,1,0.0396
"16370","VO","Kīlauea",3e-04,"1157-001","VO9708-6",8,6,"10/8/97","Arachnida","Araneae","Theridiidae","argyspu1","Argyrodes","sp_1","P","endemic","adult",7,1,4.0143
"16371","VO","Kīlauea",3e-04,"1157-002","VO9708-6",8,6,"10/8/97","Arachnida","Araneae","Salticidae","havaspu3","Havaika","sp_3","P","endemic","immature",2,1,0.2523
"16372","VO","Kīlauea",3e-04,"1157-003","VO9708-6",8,6,"10/8/97","Arachnida","Araneae","Tetragnathidae","tetrgold","Tetragnatha","golden dome","P","endemic","adult",2,1,0.1971
"16373","VO","Kīlauea",3e-04,"1157-004","VO9708-6",8,6,"10/8/97","Arachnida","Araneae","Tetragnathidae","tetrgold","Tetragnatha","golden dome","P","endemic","immature",1,1,0.0433
"16374","VO","Kīlauea",3e-04,"1158-001","VO9708-6",8,6,"10/8/97","Insecta","Coleoptera","Carabidae","blachawa","Blackburnia","hawaiiensis","P","endemic","adult",NA,1,4.228
"16375","VO","Kīlauea",3e-04,"1159-001","VO9708-6",8,6,"10/8/97","Insecta","Homoptera","Cixiidae","oliafili","Oliarus","filicicola","T","endemic","adult",4,1,0.9707
"16376","VO","Kīlauea",3e-04,"1159-001","VO9708-6",8,6,"10/8/97","Insecta","Homoptera","Cixiidae","oliafili","Oliarus","filicicola","T","endemic","adult",4,1,0.9707
"16377","VO","Kīlauea",3e-04,"1159-002","VO9708-6",8,6,"10/8/97","Insecta","Homoptera","Delphacidae","leiahawa","Leialoha","hawaiiensis","H","endemic","immature",1,1,0.0206
"16378","VO","Kīlauea",3e-04,"1160-001","VO9708-6",8,6,"10/8/97","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature",6,1,2.1425
"16379","VO","Kīlauea",3e-04,"1160-002","VO9708-6",8,6,"10/8/97","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature",3,1,0.4179
"16380","VO","Kīlauea",3e-04,"1160-002","VO9708-6",8,6,"10/8/97","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","D","adventive","immature",3,1,0.4179
"16381","VO","Kīlauea",3e-04,"1160-003","VO9708-6",8,6,"10/8/97","Malacostraca","Isopoda","Porcellionidae","porcscab","Porcellio","scaber","D","adventive","immature",3,1,0.3192
"16382","VO","Kīlauea",3e-04,"1161-001","VO9709-1",9,1,"10/8/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.091
"16383","VO","Kīlauea",3e-04,"1161-001","VO9709-1",9,1,"10/8/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.091
"16384","VO","Kīlauea",3e-04,"1161-001","VO9709-1",9,1,"10/8/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.091
"16385","VO","Kīlauea",3e-04,"1161-001","VO9709-1",9,1,"10/8/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.091
"16386","VO","Kīlauea",3e-04,"1161-001","VO9709-1",9,1,"10/8/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.091
"16387","VO","Kīlauea",3e-04,"1161-001","VO9709-1",9,1,"10/8/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.091
"16388","VO","Kīlauea",3e-04,"1161-001","VO9709-1",9,1,"10/8/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.091
"16389","VO","Kīlauea",3e-04,"1161-001","VO9709-1",9,1,"10/8/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.091
"16390","VO","Kīlauea",3e-04,"1161-001","VO9709-1",9,1,"10/8/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.091
"16391","VO","Kīlauea",3e-04,"1161-001","VO9709-1",9,1,"10/8/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.091
"16392","VO","Kīlauea",3e-04,"1161-001","VO9709-1",9,1,"10/8/97","Insecta","Diptera","Ephydridae","hydrtrit","Hydrellia","tritici","T","adventive","adult",2,1,0.091
"16393","VO","Kīlauea",3e-04,"1161-002","VO9709-1",9,1,"10/8/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","D","endemic","adult",2,1,0.091
"16394","VO","Kīlauea",3e-04,"1161-003","VO9709-1",9,1,"10/8/97","Insecta","Diptera","Drosophilidae","scapinae","Scaptomyza","inaequalis","D","endemic","adult",2,1,0.091
