"site","site_name","island","flow_age_my","island_age_my","npp","foliar_N","foliar_P","tree","date_collected","class","order","family","species_code","genus","species","trophic","origin","stage","individual_biomass_g"
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","detritivore","non-native","immature",0.4179
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","detritivore","non-native","immature",0.4179
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Blattodea","Blattellidae","baltsimi","Balta","similis","detritivore","non-native","immature",0.4179
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Hymenoptera","Encyrtidae","anagnigr","Anagyrus","?nigricans","predator","native-endemic","adult",0.0139
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Hymenoptera","Encyrtidae","anagnigr","Anagyrus","?nigricans","predator","native-endemic","adult",0.0139
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Hymenoptera","Pteromalidae","cyrtfusc","Cyrtogaster","fuscitarsis","predator","non-native","adult",0.0139
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Hymenoptera","Pteromalidae","toxensp2","Toxeuma","n_sp_2","predator","native-endemic","adult",0.0139
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Hymenoptera","Aphelinidae","aphyspu1","Aphytis","sp_1","predator","non-native","adult",0.0139
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Hymenoptera","Aphelinidae","aphyspu1","Aphytis","sp_1","predator","non-native","adult",0.0139
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Hymenoptera","Aphelinidae","aphyspu1","Aphytis","sp_1","predator","non-native","adult",0.0139
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Hymenoptera","Mymaridae","polypyro","Polynema","pyrophila","predator","native-endemic","adult",0.0139
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Hymenoptera","Ichneumonidae","spolcitr","Spolas","citricincta","predator","native-endemic","adult",0.9938
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Hymenoptera","Encyrtidae","plaghosp","Plagiomeris","hospes","predator","non-native","adult",0.0139
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Hymenoptera","Encyrtidae","plaghosp","Plagiomeris","hospes","predator","non-native","adult",0.0139
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Hymenoptera","Encyrtidae","anagspu2","Anagyrus","sp_2","predator","native-endemic","adult",0.0139
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Hymenoptera","Encyrtidae","anagspu2","Anagyrus","sp_2","predator","native-endemic","adult",0.0139
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Hymenoptera","Ichneumonidae","spolflav","Spolas","flavifrons","predator","native-endemic","adult",0.9938
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Coleoptera","Carabidae","blachawa","Blackburnia","hawaiiensis","predator","native-endemic","adult",4.228
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Coleoptera","Carabidae","blachawa","Blackburnia","hawaiiensis","predator","native-endemic","adult",4.228
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Coleoptera","Carabidae","blachawa","Blackburnia","hawaiiensis","predator","native-endemic","adult",4.228
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",5.1504
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",5.1504
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",5.1504
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",5.1504
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",3.5818
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",3.5818
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",3.5818
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",3.5818
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",3.5818
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",3.5818
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",1.4343
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",1.4343
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",1.4343
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",1.4343
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",1.4343
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",0.7817
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",0.1186
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Orthoptera","Gryllidae","leptelon","Leptogryllus","elongatus","detritivore","native-endemic","immature",0.3574
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","predator","native-endemic","immature",0.0495
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","predator","native-endemic","immature",0.0495
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","predator","native-endemic","immature",0.1509
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","predator","native-endemic","immature",0.3328
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","predator","native-endemic","immature",1.5501
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Homoptera","Cicadellidae","nesosha1","Nesophrosyne","sp_HA1","herbivore","native-endemic","immature",0.0067
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Homoptera","Cicadellidae","nesosha1","Nesophrosyne","sp_HA1","herbivore","native-endemic","immature",0.0067
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Homoptera","Cicadellidae","nesosha1","Nesophrosyne","sp_HA1","herbivore","native-endemic","immature",0.0067
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Heteroptera","Miridae","saroadon","Sarona","adonias","herbivore","native-endemic","immature",0.032
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Heteroptera","Miridae","saroadon","Sarona","adonias","herbivore","native-endemic","immature",0.1594
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Heteroptera","Miridae","saroadon","Sarona","adonias","herbivore","native-endemic","adult",0.7949
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Heteroptera","Miridae","orthmetr","Orthotylus","n_sp_""metrosideri""","herbivore","native-endemic","adult",0.1594
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,8,"10/8/97","Insecta","Homoptera","Cicadellidae","nesosha1","Nesophrosyne","sp_HA1","herbivore","native-endemic","immature",0.0594
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Arachnida","Araneae","Tetragnathidae","tetrgold","Tetragnatha","golden dome","predator","native-endemic","immature",0.1971
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Arachnida","Araneae","Tetragnathidae","tetrgold","Tetragnatha","golden dome","predator","native-endemic","immature",0.5227
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Arachnida","Araneae","Linyphiidae","erigautu","Erigone","autumnalis","predator","non-native","immature",0.0433
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","immature",0.0056
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","immature",0.0056
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","immature",0.0056
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Dolichopodidae","eurymacu","Eurynogaster","maculata","predator","native-endemic","adult",0.2584
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Dolichopodidae","eurymacu","Eurynogaster","maculata","predator","native-endemic","adult",0.2584
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Psychodidae","trichawa","Trichomyia","hawaiiensis","unknown","native-endemic","adult",0.091
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Psychodidae","trichawa","Trichomyia","hawaiiensis","unknown","native-endemic","adult",0.091
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Psychodidae","trichawa","Trichomyia","hawaiiensis","unknown","native-endemic","adult",0.091
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Psychodidae","trichawa","Trichomyia","hawaiiensis","unknown","native-endemic","adult",0.091
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Chironomidae","orthwill","Orthocladius","williamsi","detritivore","native-endemic","adult",0.091
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Sciaridae","scatnigr","Scatopsciara","nigrita","detritivore","native-endemic","adult",0.091
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Coleoptera","Ptiliidae","acrodisc","Acrotrichis","discoloroides","detritivore","non-native","adult",0.0342
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Coleoptera","Ciidae","cissign","Cis","signatus","detritivore","native-endemic","adult",0.173
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Hymenoptera","Encyrtidae","anagnigr","Anagyrus","?nigricans","predator","native-endemic","adult",0.0139
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Heteroptera","Lygaeidae","oceavulc","Oceanides","vulcan","herbivore","native-endemic","adult",0.6562
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","predator","native-endemic","immature",0.3328
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","predator","native-endemic","immature",0.1509
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","predator","native-endemic","immature",0.0495
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",7.0954
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",7.0954
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",7.0954
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",7.0954
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",7.0954
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",9.4502
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",9.4502
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",3.5818
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",3.5818
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",3.5818
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",0.3574
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","immature",0.3574
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Coleoptera","Carabidae","blachawa","Blackburnia","hawaiiensis","predator","native-endemic","adult",4.228
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Coleoptera","Carabidae","blachawa","Blackburnia","hawaiiensis","predator","native-endemic","adult",4.228
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Heteroptera","Miridae","nesihawa","Nesiomiris","hawaiiensis","transient","native-endemic","adult",0.3288
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","predator","native-endemic","adult",2.2376
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","predator","native-endemic","adult",2.2376
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","predator","native-endemic","adult",2.2376
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","predator","native-endemic","immature",1.0147
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Heteroptera","Nabidae","nabiosci","Nabis","oscillans","predator","native-endemic","immature",0.1509
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Collembola","Entomobryidae","salicele","Salina","celebensis","detritivore","non-native","adult",0.0396
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Psychodidae","trichawa","Trichomyia","hawaiiensis","unknown","native-endemic","adult",0.0153
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Psychodidae","trichawa","Trichomyia","hawaiiensis","unknown","native-endemic","adult",0.0153
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Psychodidae","trichawa","Trichomyia","hawaiiensis","unknown","native-endemic","adult",0.0153
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Psychodidae","trichawa","Trichomyia","hawaiiensis","unknown","native-endemic","adult",0.0153
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Sepsidae","sespbifl","Sepsis","biflexuosa","detritivore","non-native","adult",0.2584
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Dolichopodidae","campmodi","Campsicnemus","modicus","predator","native-endemic","adult",0.091
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","detritivore","native-endemic","adult",0.091
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","detritivore","native-endemic","adult",0.091
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Ceratopogonidae","forchard","Forcipomyia","hardyi","detritivore","native-endemic","adult",0.091
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Diptera","Sphaeroceridae","opalmira","Opalimosina","mirabilis","unknown","non-native","adult",0.0153
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Coleoptera","Curculionidae","syagfulv","Syagrius","fulvitarsis","transient","non-native","adult",1.2071
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",7.0954
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",7.0954
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",7.0954
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",7.0954
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",7.0954
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",7.0954
"VO","Volcano"," Hawaii",3e-04,0.4,1.58,0.87,0.06,1,"10/6/97","Insecta","Orthoptera","Gryllidae","trigneog","Trigonidium","neogrande","detritivore","native-endemic","adult",5.1504
